"Subjects" "Activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
14 "WALKING_DOWNSTAIRS" 0.27750957 -0.016333594 -0.10989482 0.78579977 0.31174844 0.34601991 0.073065976 0.0069832549 -0.0037102506 -0.026988029 -0.07328795 0.083984655 -0.098701277 -0.042219411 -0.050463582 -0.99916669 -0.99916669 -0.99495393 -0.99750762 -0.99703888 -0.99649097 -0.99174931 -0.99645446 0.03136829 0.28402281 0.5619439 -0.99605709 -0.99154593 -0.9924233 0.1693505 0.11500848 0.36633968 -0.99952286 -0.99579063 -0.9935277 0.55211311 0.32331888 0.44861232 -0.99735323 0.649697 -0.99644541 0.43812562 -0.99710728 0.64310192 -0.99685025 0.089256701 -0.99732911 -0.99400736 -0.99746062 -0.9989642 -0.9967338 -0.99620179 -0.99569523 -0.9917445 -0.9940141 -0.9997259 -0.99642276 -0.99426106 -0.99907378 -0.99559243 -0.994018 -0.99837362 -0.99837362 -0.99714265 -0.99767655 -0.99633437 -0.99773968 -0.99468133 -0.99753067 -0.99561094 -0.99260581 -0.99420813 -0.99980348 -0.99684404 -0.99498417 -0.99888805 -0.99669182 -0.99858824 -0.99544783
14 "WALKING_UPSTAIRS" 0.27798405 -0.017867041 -0.10694863 0.78585024 0.31204932 0.34556065 0.077628619 0.0099012407 0.006150679 -0.028085728 -0.073749293 0.086413316 -0.098593844 -0.042514662 -0.054792243 -0.99779387 -0.99779387 -0.99442617 -0.9983859 -0.99778715 -0.99582701 -0.99138086 -0.99596074 0.05793178 0.17328712 0.52183143 -0.99460025 -0.99172698 -0.99197497 0.28954433 -0.058711203 0.34473027 -0.9991411 -0.99676264 -0.99494895 0.46258291 0.50907492 0.23414425 -0.99754241 0.67006779 -0.99422234 0.67927063 -0.99782289 0.64440058 -0.99786922 0.14756583 -0.99629013 -0.99311339 -0.99575029 -0.9993426 -0.9973548 -0.99950383 -0.99468368 -0.99137046 -0.99338792 -0.99939011 -0.99735374 -0.99550206 -0.99825944 -0.99670294 -0.99542379 -0.99815493 -0.99815493 -0.99579708 -0.9982339 -0.99732926 -0.99643708 -0.99347805 -0.99503215 -0.99525811 -0.99149689 -0.99334011 -0.99946144 -0.99775418 -0.99605168 -0.99824889 -0.99761629 -0.99888944 -0.996346
15 "LAYING" 0.27564442 -0.015470231 -0.10820759 0.78572489 0.31197396 0.34597708 0.078787134 0.011232696 -0.00071334246 -0.028246729 -0.074553856 0.086518022 -0.098930627 -0.041537921 -0.053558282 -0.99723393 -0.99723393 -0.99488825 -0.99820887 -0.99836329 -0.99534788 -0.98984103 -0.99472019 0.12039109 0.12037457 0.36254899 -0.99384467 -0.99065617 -0.99315194 0.31475929 -0.024892163 0.27860596 -0.99845464 -0.99700581 -0.99486714 0.2884425 0.23538274 0.0550362 -0.9978943 0.51490503 -0.9951602 0.62474616 -0.99761304 0.40320488 -0.99831799 0.54639877 -0.99658306 -0.99050546 -0.99632901 -0.99906455 -0.9964877 -0.99797845 -0.99409981 -0.9904794 -0.99537362 -0.99897707 -0.99734507 -0.99499775 -0.99824451 -0.99740698 -0.99698073 -0.99798302 -0.99798302 -0.99638445 -0.9975785 -0.99841597 -0.99721585 -0.99036462 -0.99696797 -0.99495682 -0.99091043 -0.99647403 -0.99914848 -0.9975364 -0.99539592 -0.99758346 -0.99747401 -0.99784501 -0.99833703
15 "SITTING" 0.31076307 0.018053586 -0.20554844 0.91575268 0.071334492 0.26162794 0.060576458 -0.014942577 0.1365482 -0.21394515 -0.036600481 -0.58789003 -0.030010785 -0.053740404 -0.023821491 -0.84176045 -0.84176045 -0.97599953 -0.63324289 -0.98610504 -0.95345188 -0.9175816 -0.82819619 -0.55857224 -0.42747395 -0.24715691 -0.9689278 -0.96298513 -0.9787873 -0.11309694 -0.1399549 -0.20512109 -0.90646886 -0.97254817 -0.92126224 0.29467398 -0.30559443 -0.54756049 -0.86509202 -0.42468343 -0.96813436 0.041257372 -0.90023392 -0.14143352 -0.98279706 -0.27002821 -0.95014395 -0.84495603 -0.71965862 -0.87186493 -0.8621199 -0.63219085 -0.970154 -0.96604876 -0.98264322 -0.93964802 -0.96744945 -0.86780127 -0.97562706 -0.98743352 -0.98095079 -0.76827267 -0.76827267 -0.96721985 -0.86032682 -0.98042775 -0.94865733 -0.82550547 -0.69073726 -0.97441866 -0.97295879 -0.98533318 -0.95109468 -0.96471188 -0.86608167 -0.76289686 -0.96447563 -0.85971425 -0.97839023
15 "STANDING" 0.2645391 -0.019722322 -0.071903067 0.9286387 0.094979379 0.2216238 0.07721976 -0.0052500828 0.018322218 -0.14580153 -0.015359388 -0.32435662 -0.063913351 -0.041859219 0.04407307 -0.96131281 -0.96131281 -0.98962553 -0.77566767 -0.9957949 -0.99297845 -0.97207077 -0.97519097 -0.065481279 -0.039840721 0.17707697 -0.9923679 -0.9856009 -0.98593035 0.28077338 0.1025471 0.13959351 -0.94643756 -0.99440343 -0.85794079 0.00018530156 -0.018610036 0.046812314 -0.98005289 0.09887359 -0.99152535 0.44162743 -0.89074664 -0.171918 -0.99684937 0.18887162 -0.99417215 -0.95024127 -0.96688076 -0.98107594 -0.95695514 -0.93585138 -0.99217361 -0.98674747 -0.98809288 -0.95112558 -0.99459811 -0.85454566 -0.99852227 -0.99571859 -0.9937757 -0.97366839 -0.97366839 -0.99230089 -0.8456378 -0.99689362 -0.99468348 -0.94325008 -0.9638435 -0.99261792 -0.9893582 -0.98882969 -0.95274197 -0.99468178 -0.86653644 -0.97304604 -0.9919184 -0.84453908 -0.99679513
15 "WALKING" 0.26963511 -0.0089314391 -0.089394709 0.9235361 0.095960176 0.23443716 0.073679293 0.033844856 -0.018467802 -0.081045586 -0.036008736 -0.082335366 -0.074955865 -0.045500622 0.0071832172 -0.97865782 -0.97865782 -0.99352627 -0.9060337 -0.9967638 -0.99629777 -0.97585495 -0.98569186 -0.0039357994 0.058082378 0.30570056 -0.99481102 -0.98826597 -0.99029248 0.25381919 0.22346062 0.30346734 -0.96253132 -0.99026333 -0.90746381 -0.015064842 -0.22976476 -0.061597545 -0.98674248 0.10747733 -0.99357438 0.41676319 -0.92607724 -0.23705543 -0.99798348 0.23088626 -0.99713683 -0.96658737 -0.98559837 -0.99245559 -0.98206554 -0.94615721 -0.99490066 -0.9888744 -0.99211939 -0.96487835 -0.98768386 -0.89648501 -0.99793375 -0.99650259 -0.99476372 -0.98621451 -0.98621451 -0.99372635 -0.88794469 -0.99778195 -0.99753903 -0.96327525 -0.98577162 -0.99546067 -0.9905283 -0.9925549 -0.96573569 -0.98621383 -0.90232705 -0.98693969 -0.99244216 -0.8845507 -0.99723939
15 "WALKING_DOWNSTAIRS" 0.27259354 -0.0057626503 -0.10852663 0.92091184 0.10068558 0.24209162 0.076248489 0.0033769274 -0.0018177305 -0.039440463 -0.063406816 0.070231419 -0.084539645 -0.043173881 -0.02190317 -0.98813158 -0.98813158 -0.99443976 -0.97284137 -0.99729631 -0.99707249 -0.9865746 -0.99188787 0.20361735 0.071506968 0.21032277 -0.99514412 -0.99091155 -0.99204257 0.39359182 0.27880935 0.110419 -0.98048408 -0.99483925 -0.95353219 0.059515793 0.015055264 0.005401278 -0.9911688 0.12647243 -0.9946545 0.32801352 -0.98287105 -0.34129643 -0.99817294 0.20406016 -0.99759621 -0.98565524 -0.99025442 -0.99396964 -0.97037881 -0.9894052 -0.99444714 -0.99097569 -0.99337895 -0.98195847 -0.99439918 -0.94896476 -0.99850615 -0.9967421 -0.9949672 -0.99069687 -0.99069687 -0.99501703 -0.96791044 -0.99818549 -0.99781942 -0.98494967 -0.98903792 -0.99408211 -0.99170105 -0.99324527 -0.98241061 -0.99406402 -0.95196537 -0.99079507 -0.99425289 -0.96483771 -0.99796384
15 "WALKING_UPSTAIRS" 0.27682826 -0.016123297 -0.11023355 0.91934116 0.10714227 0.24208286 0.075291639 0.0079302471 0.0043938461 -0.022151998 -0.071044046 0.12285287 -0.093608803 -0.044292789 -0.04717877 -0.99434832 -0.99434832 -0.99126594 -0.98343105 -0.99734411 -0.99612066 -0.98876531 -0.98729725 0.19350478 0.15966649 0.44438928 -0.99408084 -0.99000141 -0.98585269 0.31253422 0.24272598 0.22375177 -0.99424578 -0.99565497 -0.98492777 0.1883069 0.39483716 -0.1780478 -0.99076137 0.53407085 -0.99004776 0.26528051 -0.99216261 -0.26363003 -0.99781519 0.089261611 -0.99730948 -0.98660761 -0.98836119 -0.99812072 -0.98896333 -0.99203693 -0.99459981 -0.98974711 -0.98714536 -0.99466768 -0.99638591 -0.98120002 -0.99875163 -0.99660209 -0.99427805 -0.99305487 -0.99305487 -0.99124672 -0.98674254 -0.99764464 -0.99795595 -0.98522127 -0.98914256 -0.99578616 -0.99012624 -0.98684643 -0.99472889 -0.99688891 -0.98153244 -0.99524037 -0.99191366 -0.98542871 -0.99715898
16 "LAYING" 0.2761599 -0.01332633 -0.10596005 0.91878808 0.10814091 0.24152913 0.077613685 0.016304891 -0.0030260339 -0.019081845 -0.076757394 0.11586555 -0.099814564 -0.039816546 -0.060418212 -0.99223301 -0.99223301 -0.99114741 -0.98630788 -0.99744134 -0.9944334 -0.98386395 -0.99025819 0.14179812 -0.043700041 0.54146708 -0.99249326 -0.98893227 -0.98662212 0.33123079 0.090551296 0.25237309 -0.99817218 -0.99596516 -0.98984207 0.52269434 0.26308348 0.11131587 -0.99118871 0.52724609 -0.99130681 0.20385596 -0.99419889 0.095407356 -0.9975159 0.073048807 -0.99595226 -0.9797755 -0.99271835 -0.99867173 -0.99587844 -0.995267 -0.99305428 -0.9889833 -0.98875294 -0.99905152 -0.99614538 -0.98950211 -0.99832066 -0.99603909 -0.99550824 -0.99298246 -0.99298246 -0.99229011 -0.99278179 -0.99692626 -0.99673915 -0.97790861 -0.9943008 -0.99442806 -0.98983379 -0.98946883 -0.99941749 -0.9962145 -0.99018409 -0.99462309 -0.99254743 -0.99277313 -0.99590763
16 "SITTING" 0.27575308 -0.010254163 -0.10953993 0.91804484 0.11075236 0.24215779 0.078041643 0.0022788303 0.00032433433 -0.0205397 -0.07794798 0.1130666 -0.098866684 -0.039129192 -0.0561853 -0.99244845 -0.99244845 -0.99445797 -0.98791917 -0.99806289 -0.99517752 -0.98601658 -0.99559365 0.0054948253 0.1693893 0.36425922 -0.99372643 -0.99114356 -0.99369668 0.47102697 0.13531927 0.12367331 -0.99797558 -0.99556852 -0.99259883 0.26860952 0.11563637 -0.18651924 -0.99474731 0.35262532 -0.99582381 0.34883212 -0.99531208 -0.046008979 -0.99734832 0.26220082 -0.99600622 -0.98294879 -0.99649629 -0.99725498 -0.98177939 -0.9968412 -0.99323615 -0.99142793 -0.99458561 -0.99858894 -0.99576685 -0.99012872 -0.99831739 -0.99675178 -0.9961927 -0.99395981 -0.99395981 -0.99595567 -0.99300736 -0.99733518 -0.99635802 -0.98135644 -0.99655181 -0.99322218 -0.99243433 -0.99394313 -0.99877663 -0.99584964 -0.99002875 -0.99335271 -0.99474546 -0.99239496 -0.9970916
16 "STANDING" 0.27790646 -0.017143471 -0.10985922 0.91787683 0.11451262 0.24147053 0.075451243 0.011791972 0.011821072 -0.024449949 -0.073440629 0.10276506 -0.10026137 -0.043196589 -0.059785654 -0.99655354 -0.99655354 -0.99816046 -0.99218213 -0.99813807 -0.9976675 -0.99175458 -0.99536985 0.083996266 0.12555753 0.45290173 -0.9968041 -0.99305271 -0.9964947 0.44916587 0.44068215 0.14515928 -0.99783454 -0.99574675 -0.98859973 0.14115143 0.012554173 -0.25387143 -0.99876761 0.47805815 -0.99811102 0.66116158 -0.99373983 -0.22104689 -0.99834477 0.45918846 -0.99754662 -0.98715573 -0.99602656 -0.99738806 -0.99072265 -0.99485586 -0.99692025 -0.99365408 -0.99789995 -0.99794022 -0.99596659 -0.98448174 -0.99906802 -0.9972301 -0.99605046 -0.99804364 -0.99804364 -0.99823395 -0.98908333 -0.99849365 -0.99739641 -0.98465918 -0.99592105 -0.99734322 -0.99498308 -0.99801051 -0.99790646 -0.99606462 -0.98440875 -0.99693031 -0.99709894 -0.98781431 -0.99850956
16 "WALKING" 0.27554943 -0.014115159 -0.10899857 0.91824934 0.1150413 0.24087721 0.078818318 0.012193101 0.0020407802 -0.027151362 -0.076315013 0.089227055 -0.098373537 -0.039784265 -0.054584686 -0.99553672 -0.99553672 -0.99789348 -0.99651205 -0.99798872 -0.99717991 -0.98969142 -0.99753533 0.098938174 0.04671346 0.28843945 -0.99668906 -0.99155847 -0.99758967 0.27390772 0.34434371 0.44098013 -0.99837136 -0.99638181 -0.99351259 0.24699213 0.026283204 -0.078776132 -0.99719571 0.24656473 -0.99900114 0.62399329 -0.99771439 0.26175412 -0.99801491 0.50810668 -0.99759949 -0.98525652 -0.9956526 -0.99735503 -0.99394195 -0.99725216 -0.99713455 -0.99230166 -0.99842487 -0.99892959 -0.99593219 -0.99275292 -0.99825919 -0.99695966 -0.99664083 -0.99616691 -0.99616691 -0.99885788 -0.9971064 -0.99824379 -0.99775838 -0.98292875 -0.99383362 -0.99801482 -0.99393595 -0.99781111 -0.9991146 -0.99558026 -0.99298938 -0.99508529 -0.99711839 -0.99693589 -0.99840071
16 "WALKING_DOWNSTAIRS" 0.27778196 -0.015873588 -0.11050438 0.91770587 0.1165863 0.24091689 0.075355921 0.0061807452 -0.024532401 -0.028113631 -0.075025481 0.090115956 -0.098032769 -0.03787095 -0.055327731 -0.99459017 -0.99459017 -0.99716187 -0.99515513 -0.99782943 -0.99628341 -0.98913104 -0.99515318 0.03095911 -0.089152875 0.80265366 -0.99509998 -0.99390432 -0.99628024 0.31938527 -0.078878306 0.21526468 -0.99773615 -0.99537265 -0.99236652 0.24457992 -0.018857989 -0.039964164 -0.99791284 0.28800315 -0.99978085 0.60275984 -0.99712185 0.15033468 -0.99789053 0.33950392 -0.99692883 -0.98192492 -0.99671585 -0.99692702 -0.98978855 -0.99716041 -0.99513223 -0.99470543 -0.99791399 -0.99848911 -0.99492918 -0.99054453 -0.99774682 -0.99712026 -0.9959753 -0.99712128 -0.99712128 -0.99993168 -0.99638258 -0.99813131 -0.99720166 -0.97867649 -0.99728006 -0.99559912 -0.99628759 -0.99834129 -0.99873487 -0.99458808 -0.9906125 -0.99606766 -0.99899102 -0.99624269 -0.99831936
16 "WALKING_UPSTAIRS" 0.27725766 -0.014249297 -0.11220537 0.91767493 0.11742018 0.23991183 0.068588794 0.022424714 -0.01153622 -0.02814736 -0.073128683 0.082213124 -0.097636389 -0.041077982 -0.050778223 -0.99275076 -0.99275076 -0.99746652 -0.99540808 -0.99768779 -0.99524649 -0.98643708 -0.99601721 0.47032927 -0.10739107 0.50551543 -0.99455716 -0.99692442 -0.99503963 0.46352413 0.014846235 0.18842166 -0.99761833 -0.99600886 -0.99132428 0.27457748 -0.033849356 0.071754981 -0.9973637 0.13070068 -0.99897894 0.40880596 -0.99694572 0.3008827 -0.99817529 0.47727018 -0.99701597 -0.97768015 -0.9971403 -0.99763511 -0.99456009 -0.99339502 -0.99499674 -0.99758064 -0.99674521 -0.99841225 -0.99560485 -0.99044351 -0.99775251 -0.99729708 -0.99537821 -0.99526772 -0.99526772 -0.99897212 -0.99631323 -0.99842871 -0.99806372 -0.97404984 -0.99732435 -0.9960359 -0.99876192 -0.99720871 -0.99867192 -0.99528362 -0.99084327 -0.99357898 -0.99767755 -0.99627301 -0.9986581
17 "LAYING" 0.27426151 -0.012264695 -0.10949351 0.91723704 0.11931644 0.23858067 0.070491085 0.012746198 0.026884995 -0.030056097 -0.090108786 0.085033085 -0.11328091 -0.089832089 -0.085486091 -0.98908857 -0.98908857 -0.99346153 -0.98713799 -0.99519522 -0.99192221 -0.9846911 -0.98485259 0.034262167 -0.29215755 0.81887549 -0.99222929 -0.99090677 -0.98903773 0.09744661 -0.17867668 0.07456701 -0.98099103 -0.95775219 -0.96535732 0.15546708 0.37132236 0.44973892 -0.99363329 0.17033633 -0.99184069 0.17882038 -0.94126546 0.21567193 -0.98908456 -0.4784014 -0.99386458 -0.97742116 -0.98933645 -0.99552951 -0.9842326 -0.99670203 -0.99179825 -0.99160989 -0.99194361 -0.9873637 -0.96659886 -0.97442631 -0.99601198 -0.9906037 -0.99074242 -0.99246581 -0.99246581 -0.99208943 -0.94684439 -0.98748 -0.99481983 -0.9743586 -0.99289783 -0.9919871 -0.99322501 -0.99379763 -0.98950361 -0.97364219 -0.98055725 -0.99182712 -0.99094029 -0.96101214 -0.98587585
17 "SITTING" 0.28858451 -0.020294171 -0.13290514 0.96339614 -0.14083968 0.11537494 0.077996345 0.0050008031 -0.067830808 -0.0061008489 -0.031364791 0.1077254 -0.0991674 -0.055517369 -0.061985797 -0.95943388 -0.95943388 -0.99330586 -0.96895908 -0.99424782 -0.99478319 -0.9829841 -0.93926865 0.2524829 0.13183575 -0.052050251 -0.99233245 -0.98716991 -0.98969609 0.87038451 0.210697 0.26370789 -0.98657442 -0.98176153 -0.98951478 -0.25754888 0.097947109 0.54715105 -0.95215466 -0.08843612 -0.99372565 0.34698853 -0.98013485 -0.1289889 -0.99199044 -0.074323027 -0.9952786 -0.98311061 -0.91352645 -0.98524969 -0.98170843 -0.87762497 -0.99351906 -0.98835999 -0.99357497 -0.98531027 -0.97662344 -0.99220528 -0.99211067 -0.99251927 -0.99205528 -0.9505515 -0.9505515 -0.99433641 -0.96433518 -0.99136761 -0.99542175 -0.98313297 -0.90616498 -0.99582068 -0.99093631 -0.99705167 -0.98503264 -0.97388607 -0.99403493 -0.95613397 -0.99375495 -0.96130944 -0.99069746
17 "STANDING" 0.27841883 -0.016410568 -0.12352019 0.96656113 -0.14155127 0.10937881 0.074006709 0.0057711041 0.029376633 -0.01611162 -0.083893777 0.10058429 -0.11050283 -0.044818731 -0.059242822 -0.97928915 -0.97928915 -0.99125349 -0.98068314 -0.9951232 -0.99745072 -0.97685173 -0.97352267 0.27130855 0.042863639 -0.014309755 -0.99503222 -0.98131147 -0.98973975 0.60851352 -0.053675613 0.063148268 -0.97738671 -0.99253003 -0.98960578 -0.048167435 -0.40160791 -0.068178329 -0.98085662 -0.044149887 -0.99033549 0.53206052 -0.98829555 -0.27195846 -0.99585386 0.15807454 -0.99824528 -0.97530022 -0.96032199 -0.99741134 -0.98944741 -0.93163868 -0.99554814 -0.98106363 -0.9918457 -0.98311996 -0.9890458 -0.98912123 -0.98987256 -0.9972926 -0.993851 -0.97605707 -0.97605707 -0.99169441 -0.98375419 -0.99610164 -0.99868026 -0.97492981 -0.95543811 -0.99665235 -0.98208394 -0.99262682 -0.98490434 -0.98716807 -0.98978468 -0.97586576 -0.99196029 -0.98332192 -0.99639947
17 "WALKING" 0.27965306 -0.019467156 -0.11346169 0.9668781 -0.14200984 0.10188392 0.073635962 0.0031040366 -0.0090456308 -0.031698294 -0.10233542 0.096126876 -0.10848567 -0.042410306 -0.055828829 -0.98370313 -0.98370313 -0.98853127 -0.97631707 -0.99340322 -0.99359409 -0.97251146 -0.98330396 0.12453124 -0.064610562 0.082676921 -0.9909937 -0.98164225 -0.98756628 0.115434 -0.19343634 0.038254326 -0.97543322 -0.99371467 -0.9867557 -0.21668507 -0.017264171 -0.11072029 -0.98779477 0.25789914 -0.98928007 0.66079504 -0.98925477 -0.2127279 -0.9950305 0.41450281 -0.99537956 -0.96718701 -0.97894396 -0.99957395 -0.99286582 -0.99291723 -0.99074281 -0.98095561 -0.98968664 -0.97629211 -0.99355182 -0.98637871 -0.98846185 -0.99563214 -0.99153184 -0.98801962 -0.98801962 -0.9903969 -0.98605146 -0.99509104 -0.99631281 -0.96550593 -0.97704932 -0.9912488 -0.98141476 -0.9904159 -0.97664224 -0.99339895 -0.98732821 -0.98901548 -0.99086668 -0.98602772 -0.99512739
17 "WALKING_DOWNSTAIRS" 0.27917394 -0.026200646 -0.12328257 0.96761519 -0.14397645 0.099850143 0.077320614 0.020057642 -0.0098647722 -0.043409983 -0.091386182 0.085537699 -0.091169889 -0.03633262 -0.06046466 -0.98654176 -0.98654176 -0.99307804 -0.98205988 -0.99550216 -0.99549062 -0.98356972 -0.99107978 0.029044377 0.080302267 0.18569468 -0.99444663 -0.98872722 -0.99135422 0.035798053 -0.093035847 0.16809523 -0.98710958 -0.99360151 -0.98719126 0.21686246 -0.13524536 -0.049727978 -0.98751866 0.073581496 -0.99276892 0.67892134 -0.9894128 -0.035684195 -0.99522071 0.40457253 -0.99609149 -0.9834027 -0.9906751 -0.99664558 -0.98139281 -0.97847643 -0.99269737 -0.98755275 -0.99349757 -0.9913848 -0.99240732 -0.98755418 -0.9911194 -0.99664096 -0.99332889 -0.98642135 -0.98642135 -0.9933808 -0.98735112 -0.9952666 -0.99631211 -0.98324437 -0.99022911 -0.99137827 -0.98692685 -0.99439076 -0.99281036 -0.99164605 -0.98867764 -0.98674196 -0.99169983 -0.98783575 -0.99523693
17 "WALKING_UPSTAIRS" 0.27662877 -0.016569655 -0.11536185 0.9682244 -0.14875022 0.094485896 0.073444363 0.019121574 0.016779979 -0.033960416 -0.074708034 0.077392035 -0.090770099 -0.037632533 -0.058289319 -0.99282715 -0.99282715 -0.99348 -0.98520373 -0.99580756 -0.99728592 -0.98230099 -0.98836944 0.18108977 0.057987891 0.55978632 -0.99629204 -0.98879002 -0.99062442 0.2733502 0.079135382 0.29238418 -0.98244648 -0.9929838 -0.98866644 -0.15334258 -0.088402726 -0.16223039 -0.99359085 0.39431033 -0.99552281 0.55905766 -0.99143303 -0.27358201 -0.99509278 0.087753013 -0.99813862 -0.98081727 -0.99048163 -0.99842928 -0.98809824 -0.97874493 -0.99642017 -0.98835871 -0.9924549 -0.98518357 -0.99237812 -0.98740185 -0.99135446 -0.99647298 -0.99451099 -0.99127536 -0.99127536 -0.99585371 -0.98906257 -0.99525804 -0.99860647 -0.98012947 -0.99191496 -0.99690254 -0.98860666 -0.99290652 -0.98598182 -0.99195582 -0.98794433 -0.99006346 -0.99438901 -0.98905935 -0.99546483
18 "LAYING" 0.27719877 -0.01009785 -0.10513725 0.9679482 -0.14820997 0.091909715 0.077932436 0.018684046 0.0093444336 -0.028775508 -0.070393108 0.079012142 -0.094247582 -0.043355261 -0.041935999 -0.99429499 -0.99429499 -0.9930177 -0.9858944 -0.99527476 -0.99665675 -0.9869395 -0.9927386 0.15738377 0.31883523 0.60559943 -0.99485071 -0.98824433 -0.99015748 0.32883589 0.054771404 0.32094497 -0.98489022 -0.99278621 -0.9807784 -0.36303968 -0.13323831 0.19483324 -0.99483599 0.43796212 -0.99473292 0.24690957 -0.99050002 -0.29732906 -0.99514331 0.01995331 -0.99733496 -0.99048681 -0.99542003 -0.9989793 -0.98675389 -0.99730641 -0.9948136 -0.98871446 -0.99226635 -0.9851808 -0.99211748 -0.98307675 -0.99162156 -0.99601465 -0.99309059 -0.99524897 -0.99524897 -0.99542431 -0.98644027 -0.99520498 -0.9976438 -0.99226365 -0.99704592 -0.995218 -0.9901788 -0.99306675 -0.98528707 -0.99165953 -0.9853661 -0.9952833 -0.99515619 -0.98586094 -0.9952387
18 "SITTING" 0.27945388 -0.019640776 -0.11002215 0.9679295 -0.14428214 0.093144628 0.082170765 -0.01701467 -0.015798166 -0.028600251 -0.083046734 0.095464555 -0.097088606 -0.041589277 -0.044704559 -0.9874657 -0.9874657 -0.9913143 -0.98550069 -0.99371877 -0.99584913 -0.96761161 -0.98412325 0.43226331 0.11041077 0.37958626 -0.99475512 -0.98324029 -0.98733724 0.35640411 0.050785859 0.20893077 -0.98602735 -0.99049909 -0.97845604 -0.30712543 -0.34567235 -0.079245503 -0.98213471 0.21996177 -0.9878858 0.29017664 -0.9882692 -0.25703213 -0.99564148 0.14584351 -0.99692104 -0.96718593 -0.98311783 -0.99933247 -0.98857468 -0.99201595 -0.99520561 -0.98483079 -0.98842507 -0.98817723 -0.98920571 -0.9791538 -0.99041853 -0.99541459 -0.9904868 -0.98274603 -0.98274603 -0.98944783 -0.98462525 -0.9952695 -0.99746125 -0.96792578 -0.98288731 -0.9962421 -0.98826343 -0.98790847 -0.98878814 -0.98840583 -0.9811471 -0.98477295 -0.99054611 -0.98456854 -0.99463909
18 "STANDING" 0.27743247 -0.030488303 -0.12536043 0.96849148 -0.14670536 0.091708159 0.072364228 0.0087478559 -0.0044681354 -0.024200262 -0.07789261 0.094095607 -0.10316236 -0.035546068 -0.063208931 -0.97745766 -0.97745766 -0.99085085 -0.98450563 -0.99429068 -0.99519276 -0.97429127 -0.98865193 0.00077170101 -0.12296974 0.15723362 -0.99494703 -0.9807555 -0.99083807 0.29494348 0.022930174 0.02694164 -0.98733016 -0.99001425 -0.98036083 -0.088135904 -0.20811515 -0.075989386 -0.98218413 -0.10976272 -0.98985144 0.24979894 -0.98943061 -0.19727152 -0.99562912 0.13638192 -0.99655926 -0.96672843 -0.98158533 -0.99811827 -0.97295996 -0.97656878 -0.99527281 -0.98129122 -0.99033964 -0.98910723 -0.98740324 -0.97851956 -0.9911036 -0.99579433 -0.99073859 -0.97599674 -0.97599674 -0.99038832 -0.98683834 -0.9952107 -0.99727933 -0.96410195 -0.97807586 -0.99612766 -0.98336934 -0.98816283 -0.98960041 -0.9859172 -0.97968102 -0.9751195 -0.98979026 -0.98706484 -0.99450684
